date,pm2_5_mean,pm2_5_max,wind_speed_mean,wind_u_mean,wind_v_mean,temperature_mean,rh_mean,blh_mean,precip_sum,aod_extinction,merra2_surf_pm25_ugm3,aod_missing,pm25_lag7,season
1/22/2023,160.2,231,5.566666667,1.387049188,2.898745763,18.32083333,72.91666667,261.25,0,0.73275405,99.17251699,0,129.5166667,Winter
1/23/2023,196.3958333,261.7,6,2.223794664,1.826195113,19.73333333,76,313.3333333,0,0.674733888,80.19192686,0,94.425,Winter
1/24/2023,171.775,252.4,6.4375,1.250080185,4.207580622,20.2,75.5,309.375,0,0.641058722,80.96749598,0,100.8208333,Winter
1/25/2023,155.625,246.8,6.183333333,-0.112539238,3.819993967,20.4625,75.83333333,296.4583333,0,0.742158932,85.30915634,0,120.6583333,Winter
1/26/2023,205.1,282.2,5.745833333,0.628167751,2.358101203,21.125,77.91666667,361.25,0,0.834433037,95.41389073,0,117.8875,Winter
1/27/2023,169.5833333,290.6,6.520833333,-4.131629245,3.852318396,20.9375,77.04166667,378.9583333,0,0.74838999,75.3408897,0,123.5083333,Winter
1/28/2023,83.675,110.6,7.966666667,-4.589783729,5.937371491,20.82083333,78.91666667,345.4166667,0,0.658663717,80.7383129,0,128.8583333,Winter
1/29/2023,79.07083333,109.4,7.4375,-3.744637273,5.995958907,19.80416667,78.66666667,349.375,0,0.534666295,84.88153347,0,160.2,Winter
1/30/2023,109.6291667,144.8,6.225,-3.507711866,2.411330834,19.29166667,80.375,258.5416667,0,0.551330528,87.99756884,0,196.3958333,Winter
1/31/2023,103.4666667,134.6,5.841666667,-4.493985989,2.215711281,20.3875,76.875,328.3333333,0,0.77777498,87.34142146,0,171.775,Winter
2/1/2023,86.44166667,110.8,7.958333333,-5.72273835,5.074905075,20.925,73.375,256.0416667,0,0.592803236,89.80360781,0,155.625,Winter
2/2/2023,49.2,61.9,9.95,-5.680060584,7.953745837,18.7375,67.5,387.9166667,0,0.277808538,54.31051594,0,205.1,Winter
2/3/2023,63.30833333,76.6,8.291666667,-6.628766926,4.553768342,18.61666667,74.45833333,352.7083333,0,0.565032015,91.88878351,0,169.5833333,Winter
2/4/2023,83.02083333,105.5,7.620833333,-6.389335166,2.641268443,18.6375,75.04166667,385.625,0,0.772729824,112.4748075,0,83.675,Winter
2/5/2023,103.4416667,137.4,8.216666667,-6.803612331,3.107123772,18.56666667,75.83333333,407.2916667,0,0.71835617,110.4528461,0,79.07083333,Winter
2/6/2023,96.625,166.2,6.370833333,-2.672800228,2.161817085,19.87083333,65.83333333,433.9583333,0,0.62098203,80.64678775,0,109.6291667,Winter
2/7/2023,72.06666667,103.8,8.729166667,-2.05092692,-4.946309863,20.93333333,66.625,397.0833333,0,0.48957795,63.23343847,0,103.4666667,Winter
2/8/2023,44.43333333,83.4,7.083333333,0.793305914,-4.560819269,21.75416667,79.625,390,0.7,0.726981845,55.47497575,0,86.44166667,Winter
2/9/2023,70.9375,138.8,4.529166667,0.772168867,-1.266428472,22.09166667,79.375,296.4583333,1.4,0.754820568,57.46368332,0,49.2,Winter
2/10/2023,86.64166667,137.4,7.970833333,-6.403914329,2.832169007,21.23333333,64.33333333,407.9166667,0,0.511210692,59.66049915,0,63.30833333,Winter
2/11/2023,95.55833333,126.2,7.133333333,1.404693539,-4.725343943,22.125,65,353.5416667,0,0.508227783,63.10193882,0,83.02083333,Winter
2/12/2023,57.57916667,103.8,7.704166667,-5.124510631,-3.749244693,23.3875,72.91666667,450.625,0,0.529508897,64.32033892,0,103.4416667,Winter
2/13/2023,38.47083333,95.7,10.22916667,-8.088546425,3.836561327,20.73333333,41.08333333,573.9583333,0,0.26227663,48.55846611,0,96.625,Winter
2/14/2023,47.225,80.3,8.141666667,-4.160413178,5.287063071,18.76666667,47.375,430.8333333,0,0.353461315,52.49682217,0,72.06666667,Winter
2/15/2023,69.075,113.9,6.695833333,-4.126161464,2.204404384,19.15,55.54166667,466.6666667,0,0.617924376,84.67609925,0,44.43333333,Winter
2/16/2023,100.9625,136,6.354166667,-0.351515911,1.84829059,20.3375,57.25,498.125,0,0.715205279,86.41816894,0,70.9375,Winter
2/17/2023,96.22916667,127.1,5.8625,2.212601518,1.173270575,21.54583333,58.33333333,456.25,0,0.782620107,82.45071975,0,86.64166667,Winter
2/18/2023,99.50833333,138.8,4.891666667,-0.112261315,-2.614449861,23.05416667,65.29166667,359.7916667,0.3,1.19169659,100.0163691,0,95.55833333,Winter
2/19/2023,93.6375,148.1,5.533333333,-3.017020648,-0.96732494,22.95416667,75.33333333,334.375,0.1,1.309281398,107.3239771,0,57.57916667,Winter
2/20/2023,106.925,144.8,6.025,-1.789639427,-3.607911123,23.1875,73,372.2916667,0,1.541499992,112.2313544,0,38.47083333,Winter
2/21/2023,64.87083333,130.4,8.8125,-2.130041303,-7.79720915,24.05416667,76.58333333,368.3333333,0.2,1.145198688,85.71327622,0,47.225,Winter
2/22/2023,40.69166667,47.4,15.2,-2.292639889,-14.75052396,25.33333333,73.25,602.5,0,0.72595796,61.04697258,0,69.075,Winter
2/23/2023,41.02083333,61.9,10.42916667,-3.217394836,-9.253859621,25.1875,72,604.375,0,0.526436433,42.48064806,0,100.9625,Winter
2/24/2023,45.95,84.8,8.1375,-1.550746174,-3.080058183,24.87083333,76.91666667,424.1666667,0.3,0.784867659,61.5236163,0,96.22916667,Winter
2/25/2023,70.22083333,114.3,6.070833333,-0.170164541,4.094271554,23.87083333,66.70833333,518.9583333,0,0.72385098,57.12923566,0,99.50833333,Winter
2/26/2023,68.29166667,105.2,6.95,1.329567011,2.889116127,23.45,50.75,544.7916667,0,0.484157487,44.47188256,0,93.6375,Winter
2/27/2023,72.57083333,95,8.754166667,1.013953693,-2.380816837,24.05416667,58.04166667,474.1666667,0,0.548581306,54.49603785,0,106.925,Winter
2/28/2023,77.15833333,113.4,7.066666667,-0.686252306,3.411464808,23.65416667,57.83333333,511.4583333,0,0.537993866,62.80872685,0,64.87083333,Winter
3/1/2023,76.54166667,126.7,6.570833333,2.437894709,0.651927735,23.9375,54.79166667,588.75,0,0.544590149,65.45431068,0,40.69166667,Pre_Monsoon
3/2/2023,86.05416667,128.5,5.570833333,0.894833328,0.354156016,24.73333333,58.45833333,509.7916667,0,0.64898032,76.49617764,0,41.02083333,Pre_Monsoon
3/3/2023,89.75416667,134.6,8.316666667,-0.326955765,3.588364846,24.4625,58.75,576.25,0,0.534854773,65.48250091,0,45.95,Pre_Monsoon
3/4/2023,86.58333333,114.8,5.966666667,1.742459763,0.87711195,25.3375,56.375,578.125,0,0.560640693,64.33288945,0,70.22083333,Pre_Monsoon
3/5/2023,87.03333333,115,6.5875,-0.140730005,0.068911881,25.425,57.91666667,544.7916667,0,0.489839743,57.07338192,0,68.29166667,Pre_Monsoon
3/6/2023,60.0375,100.4,6.8375,-4.590895249,-0.113960927,25.67916667,56.125,490.8333333,0,0.381896343,48.23306018,0,72.57083333,Pre_Monsoon
3/7/2023,62.275,106.6,5.783333333,-0.848352119,2.348105157,26.075,47.04166667,504.7916667,0,0.28723775,38.26154245,0,77.15833333,Pre_Monsoon
3/8/2023,42.55,52.7,7.5375,0.0599189,5.50004802,24.46666667,48.91666667,449.5833333,0,0.476657011,39.42376066,0,76.54166667,Pre_Monsoon
3/9/2023,57.8125,88.9,9.570833333,-3.226903317,8.643515789,25.27083333,51.20833333,495.4166667,0,0.669120418,61.82442822,0,86.05416667,Pre_Monsoon
3/10/2023,76.975,144.8,7.729166667,-1.558313875,4.634960532,25.49166667,54.54166667,411.875,0,0.585968194,51.32234235,0,89.75416667,Pre_Monsoon
3/11/2023,102.8583333,165.8,6.295833333,-2.332493151,3.077336303,24.975,61.75,372.7083333,0.1,0.703783604,60.07885978,0,86.58333333,Pre_Monsoon
3/12/2023,60.35833333,73.1,9.920833333,-1.934055062,9.168682192,25.99583333,47.79166667,522.0833333,0,0.694019524,53.82107201,0,87.03333333,Pre_Monsoon
3/13/2023,55.7875,80.6,8.733333333,-2.651023439,7.381251514,26.32083333,47.375,538.5416667,0,0.513869769,50.05939137,0,60.0375,Pre_Monsoon
3/14/2023,81.825,119.2,9.091666667,-2.114139139,-2.162778916,25.95,58.25,443.125,0,1.180308802,69.01528424,0,62.275,Pre_Monsoon
3/15/2023,65.90416667,90.1,10.45,1.12491621,-7.439340393,24.59166667,71.79166667,382.5,1.9,1.23072098,79.02836811,0,42.55,Pre_Monsoon
3/16/2023,66.79583333,90.1,7.441666667,3.218243212,0.066037776,23.08333333,83.54166667,352.5,10.4,1.794060431,78.54036403,0,57.8125,Pre_Monsoon
3/17/2023,83.04583333,97.3,7.995833333,4.78974039,5.216069152,24.34166667,72.95833333,350,1.1,1.301049923,67.61313558,0,76.975,Pre_Monsoon
3/18/2023,83.78333333,103.6,6.604166667,-0.101765454,2.887700445,23.725,72.33333333,384.1666667,0,1.195056545,57.78289474,0,102.8583333,Pre_Monsoon
3/19/2023,61.95416667,141.6,6.133333333,0.476973399,-0.641235126,22.19166667,85.04166667,224.375,5.3,0.961990048,48.1611629,0,60.35833333,Pre_Monsoon
3/20/2023,22.41666667,32.1,8.541666667,2.25701933,-3.921041098,21.89166667,84.875,453.5416667,41.6,0.256831398,17.20125184,0,55.7875,Pre_Monsoon
3/21/2023,26.92083333,43.4,6.575,0.373913274,-4.357399343,21.32083333,88.83333333,376.0416667,3.6,0.581092836,27.62860507,0,81.825,Pre_Monsoon
3/22/2023,35.25833333,50.4,7.6625,0.356629563,-3.349715915,22.075,85.08333333,427.2916667,9.6,0.638457733,34.82394294,0,65.90416667,Pre_Monsoon
3/23/2023,40.6625,51.7,7.704166667,-1.431716226,-6.559830241,23.92083333,80.08333333,465.2083333,0.1,0.599418623,36.4990754,0,66.79583333,Pre_Monsoon
3/24/2023,53.49583333,112.9,6.720833333,-0.826396946,-2.836503078,24.43333333,76.29166667,405.2083333,0.2,0.613984812,37.74858103,0,83.04583333,Pre_Monsoon
3/25/2023,66.87916667,89.6,6.029166667,0.163539746,-2.883799142,24.99166667,81.08333333,355.4166667,2.3,0.713110754,42.02577191,0,83.78333333,Pre_Monsoon
3/26/2023,45.32916667,69.4,10.04583333,-4.648102934,-6.598746745,25.8625,78.75,480.4166667,1.5,0.887635407,48.02370187,0,61.95416667,Pre_Monsoon
3/27/2023,49.9875,61.2,8.254166667,-1.927077035,-5.430683578,26.13333333,75.54166667,479.375,3.6,0.839134047,52.74761174,0,22.41666667,Pre_Monsoon
3/28/2023,62.07916667,86.4,6.158333333,1.221460855,-4.055643116,26.52916667,73.91666667,473.9583333,0.4,0.769495087,53.03476275,0,26.92083333,Pre_Monsoon
3/29/2023,48.125,62.4,8.616666667,1.187782411,-5.837281887,25.49583333,80.875,417.5,2.6,0.771099416,52.1106444,0,35.25833333,Pre_Monsoon
3/30/2023,45.00833333,61.7,7.833333333,0.595274856,-5.342520078,25.61666667,81.41666667,428.9583333,9.5,0.845387101,55.19572021,0,40.6625,Pre_Monsoon
3/31/2023,42.6,81,6.825,2.247343421,-0.847678977,23.93333333,85.54166667,394.1666667,5.6,1.111291338,44.3976669,0,53.49583333,Pre_Monsoon
4/1/2023,45.0875,79.2,8.075,-0.057830356,-2.61528763,23.175,85.95833333,335,9.7,1.033629842,48.81877334,0,66.87916667,Pre_Monsoon
4/2/2023,46.925,65.7,7.529166667,-2.418458656,-4.049935519,24.4625,79.04166667,437.5,1.5,0.473107732,36.03547303,0,45.32916667,Pre_Monsoon
4/3/2023,33.90416667,49.9,8.770833333,-0.855951848,-5.899868573,25.40833333,77.16666667,575.2083333,0.1,0.376338764,30.97236677,0,49.9875,Pre_Monsoon
4/4/2023,28.92083333,41.8,12.8625,-3.347000176,-11.13901751,26.4,75.04166667,518.75,0.1,0.540092416,43.28507121,0,62.07916667,Pre_Monsoon
4/5/2023,31.92916667,60.5,10.67916667,-3.522825922,-8.017640851,27.22083333,79.29166667,595.2083333,2.2,0.705578898,62.00756739,0,48.125,Pre_Monsoon
4/6/2023,49.06666667,82,7.358333333,-0.502726247,-0.470124586,26.91666667,70.66666667,499.7916667,0,0.47382611,51.3383956,0,45.00833333,Pre_Monsoon
4/7/2023,58.72083333,81,8.754166667,-1.066143635,-4.069984751,27.67083333,62.04166667,604.7916667,0,0.383778585,50.83249374,0,42.6,Pre_Monsoon
4/8/2023,69.62916667,95.2,6.320833333,-2.133608286,-2.866448411,28.64583333,54.875,487.9166667,0,0.370857416,45.65105056,0,45.0875,Pre_Monsoon
4/9/2023,68.73333333,86.6,5.5625,-3.980154559,-2.105050746,29.74166667,52,495.625,0,0.454051656,51.44025666,0,46.925,Pre_Monsoon
4/10/2023,63.78333333,97.3,7.441666667,-3.272080127,-3.913006219,29.43333333,56.125,537.2916667,0,0.519302898,57.76917892,0,33.90416667,Pre_Monsoon
4/11/2023,68.9375,101.5,8.45,-2.127648426,-2.37343217,29.93333333,52.58333333,710.4166667,0,0.594104961,64.8957813,0,28.92083333,Pre_Monsoon
4/12/2023,78.29583333,112.9,7.65,-0.13739466,-0.680590668,29.24583333,46.875,771.875,0,0.380424535,54.84503957,0,31.92916667,Pre_Monsoon
4/13/2023,66.25,104.3,9.341666667,-2.814804177,-3.439949987,30.24166667,47.79166667,604.7916667,0,0.332010221,46.90127459,0,49.06666667,Pre_Monsoon
4/14/2023,54.42916667,101,7.9125,-3.209615205,-3.464890148,31.21666667,52,697.7083333,0,0.399929217,40.81648883,0,58.72083333,Pre_Monsoon
4/15/2023,68.94583333,102.9,6.7125,-1.411720939,-1.975451349,31.89583333,57.04166667,610.8333333,0,0.553542549,57.38366745,0,69.62916667,Pre_Monsoon
4/16/2023,77.84583333,104.5,8.966666667,-3.463074551,-1.578530346,32.22916667,52.91666667,694.5833333,0,0.672837163,71.19449067,0,68.73333333,Pre_Monsoon
4/17/2023,52.52083333,86.8,12.71666667,-2.39169644,-11.08608775,30.72916667,71.125,602.0833333,7.1,0.85883071,73.67195445,0,63.78333333,Pre_Monsoon
4/18/2023,45.63333333,59.8,11.85416667,-0.127824565,-10.437448,30.55416667,73.83333333,610.2083333,9.6,1.000939047,93.15159155,0,68.9375,Pre_Monsoon
4/19/2023,32.42083333,46.3,13.95,-0.013251881,-13.47026743,30.925,77.04166667,646.875,0,0.925254939,87.03364765,0,78.29583333,Pre_Monsoon
4/20/2023,35.05,43.4,16.44166667,2.220342163,-12.16176806,29.59166667,75.79166667,693.75,8.3,0.878154444,83.88827945,0,66.25,Pre_Monsoon
4/21/2023,41.33333333,69.8,14.65833333,4.007476363,-11.07184488,27.52083333,81.83333333,560.8333333,17.5,1.028054498,73.96503198,0,54.42916667,Pre_Monsoon
4/22/2023,44.425,59.8,6.020833333,2.116456451,-2.410137071,26.56666667,77.70833333,550,13.2,0.657635296,57.92711595,0,68.94583333,Pre_Monsoon
4/23/2023,52.15833333,72.2,9.720833333,1.568380192,2.149070286,26.6375,69.5,426.875,0.1,0.992486201,52.99297153,0,77.84583333,Pre_Monsoon
4/24/2023,54.7125,66.8,6.570833333,-0.82989953,4.804190937,26.39166667,67.95833333,570.625,0,0.643002989,33.89427678,0,52.52083333,Pre_Monsoon
4/25/2023,57.67916667,100.1,6.858333333,-4.483590561,2.336728307,27.65833333,63.66666667,631.6666667,0,0.50198806,36.94655272,0,45.63333333,Pre_Monsoon
4/26/2023,64.70833333,91,4.991666667,-2.118983273,1.578164205,29.60416667,53.70833333,760.8333333,0,0.458493127,40.22512501,0,32.42083333,Pre_Monsoon
4/27/2023,76.79166667,117.1,8.058333333,-4.670401125,0.396688622,29.32916667,56.875,780.2083333,0.2,0.68012995,44.75283706,0,35.05,Pre_Monsoon
4/28/2023,58.84583333,76.6,5.395833333,-2.404882777,-2.202542892,28.54166667,65.04166667,625,0.5,0.679844476,46.8815196,0,41.33333333,Pre_Monsoon
4/29/2023,63.65,114.6,8.545833333,-2.555993559,-4.333659604,29.02083333,69.33333333,772.0833333,0.4,0.622058603,48.4183688,0,44.425,Pre_Monsoon
4/30/2023,58.72916667,81.7,6.675,-1.15527177,1.379358349,28.78333333,68.58333333,547.7083333,0.4,0.605068496,45.23068971,0,52.15833333,Pre_Monsoon
5/1/2023,52.20416667,65.9,8.0375,-4.621658265,3.279121751,27.84583333,70.16666667,489.7916667,2,0.528177515,43.0739214,0,54.7125,Pre_Monsoon
5/2/2023,70.05,103.6,6.408333333,-3.72394338,-0.104764651,28.8,63.66666667,670.2083333,0,0.29482506,25.79021599,0,57.67916667,Pre_Monsoon
5/3/2023,56.61666667,115.5,7.358333333,0.492094131,-4.141129566,28.1375,70.83333333,615.625,1.6,0.375596564,23.99726442,0,64.70833333,Pre_Monsoon
5/4/2023,27.975,40.9,8.545833333,-1.839699911,-6.846664563,27.12083333,79.83333333,575.625,21.9,0.341242265,18.14125873,0,76.79166667,Pre_Monsoon
5/5/2023,27.9125,44,6.5875,-2.697709154,-3.636654204,27.27083333,78.29166667,557.7083333,3.8,0.477169596,21.5257209,0,58.84583333,Pre_Monsoon
5/6/2023,56.32083333,96.4,6.2625,-3.830592066,-4.100398296,28.85,72.29166667,686.875,0.1,0.692100895,39.70214508,0,63.65,Pre_Monsoon
5/7/2023,58.38333333,95.2,7.916666667,-4.323847154,-5.165006361,30.29166667,64.08333333,730.625,0,0.586825857,51.13045681,0,58.72916667,Pre_Monsoon
5/8/2023,57.47916667,98.7,10.01666667,-7.581482089,-5.459036932,31.59583333,53.375,828.125,0,0.489713713,54.35359686,0,52.20416667,Pre_Monsoon
5/9/2023,68.8375,122.5,11.125,-7.396832292,-7.441775488,32.07916667,53.33333333,668.75,0,0.657485449,69.96253794,0,70.05,Pre_Monsoon
5/10/2023,54.7625,102.2,11.77083333,-2.177801772,-9.196866844,31.2125,64.58333333,786.6666667,5.2,0.793515747,70.65156731,0,56.61666667,Pre_Monsoon
5/11/2023,30.84583333,55.4,9.804166667,-1.742150638,-8.702089142,32.47916667,57.125,710.4166667,0,0.702509314,52.87531539,0,27.975,Pre_Monsoon
5/12/2023,45.76666667,81.3,5.683333333,1.375409249,-4.557195732,31.79166667,59.375,612.0833333,0,0.733121405,53.22789607,0,27.9125,Pre_Monsoon
5/13/2023,54.91666667,67.8,9.916666667,8.948514624,0.732537263,31.44583333,58,713.9583333,0,0.589283449,43.96199436,0,56.32083333,Pre_Monsoon
5/14/2023,28.5125,53.6,17.42083333,11.68753797,12.52665506,28.24583333,57.16666667,695.8333333,0,0.150456535,18.57695604,0,58.38333333,Pre_Monsoon
5/15/2023,20,25.2,11.275,3.804443672,-7.988982694,27.97916667,58.70833333,731.875,6.6,0.402933588,20.65818556,0,57.47916667,Pre_Monsoon
5/16/2023,26.40833333,36.9,16.50416667,4.129949244,-14.44270403,29.83333333,72.25,805.2083333,14.1,0.835858621,53.85506607,0,68.8375,Pre_Monsoon
5/17/2023,26.69583333,32.5,18.07083333,5.554565456,-14.4878104,28.44166667,79.79166667,710.625,46.8,0.808646372,54.30614587,0,54.7625,Pre_Monsoon
5/18/2023,21.10833333,26.7,14.40833333,5.067950365,-12.8913106,27.9,79.79166667,546.25,2,0.654354867,47.60974935,0,30.84583333,Pre_Monsoon
5/19/2023,30.49583333,47.3,13.73333333,3.074601295,-12.64784338,28.625,80.20833333,528.5416667,4.3,0.686715079,50.00852811,0,45.76666667,Pre_Monsoon
5/20/2023,22.39166667,29.9,16.34583333,1.664737935,-15.04425493,28.7875,79.70833333,675.4166667,7.7,0.573675038,43.31157208,0,54.91666667,Pre_Monsoon
5/21/2023,24.72916667,37.3,14.77083333,4.707185061,-11.76998137,28.35,82,702.9166667,15.7,0.738476485,60.59068277,0,28.5125,Pre_Monsoon
5/22/2023,26.5,33.4,12.60833333,2.420281917,-10.30700629,29.64166667,77.25,656.6666667,10,0.778531219,48.97995515,0,20,Pre_Monsoon
5/23/2023,25.75,39.7,10.075,6.014487221,-6.377815676,27.61666667,85.41666667,479.7916667,19.5,0.858023315,56.00362332,0,26.40833333,Pre_Monsoon
5/24/2023,25.04166667,34.3,7.170833333,3.526862962,-4.591409671,27.25416667,79.41666667,428.125,7.2,0.858117918,51.98818798,0,26.69583333,Pre_Monsoon
5/25/2023,26.3875,36.1,10.775,5.790193173,-6.853778231,27.6,80.04166667,491.0416667,4.6,0.603950705,41.01210314,0,21.10833333,Pre_Monsoon
5/26/2023,32.42916667,48.2,10.35833333,3.932192079,-6.740490326,27.88333333,79,437.2916667,1.3,0.504256096,38.34520504,0,30.49583333,Pre_Monsoon
5/27/2023,29.55,43.5,9.2375,-0.736679649,-7.028898415,26.7125,84.75,461.875,10.7,0.671518214,58.48943772,0,22.39166667,Pre_Monsoon
5/28/2023,60.08333333,127.1,4.966666667,1.058573298,2.489080832,28.15,75.125,447.7083333,0,0.457322066,39.09522985,0,24.72916667,Pre_Monsoon
5/29/2023,87.55,131.8,6.041666667,-1.249673535,4.922569483,29.34583333,68.58333333,476.25,0,0.415159855,40.0227185,0,26.5,Pre_Monsoon
5/30/2023,88.68333333,122.5,5.083333333,-3.191953928,0.254792997,30.52916667,66.45833333,523.75,0,0.382062096,43.31578642,0,25.75,Pre_Monsoon
5/31/2023,68.27916667,118,5.375,-2.925208866,-3.704112631,31.44583333,65.45833333,547.2916667,0.2,0.4805677,50.00109164,0,25.04166667,Pre_Monsoon
6/1/2023,45.39166667,66.4,10.2625,-2.78996273,-8.59575111,31.42916667,71.58333333,479.5833333,2.7,0.888627693,54.4777526,0,26.3875,Monsoon
6/2/2023,48.95,64.5,14.09583333,-4.952059167,-11.51571257,32.2,66.33333333,602.9166667,0.1,0.710497009,74.01945712,0,32.42916667,Monsoon
6/3/2023,44.31666667,70.3,13.3375,-3.506606247,-11.32053355,31.6125,69.54166667,618.3333333,1.2,0.868171332,86.73879545,0,29.55,Monsoon
6/4/2023,42.54166667,63.8,10.1125,-1.557620165,-9.191910281,32.05416667,69.04166667,607.0833333,2,0.694029368,70.353487,0,60.08333333,Monsoon
6/5/2023,49.66666667,69.2,7.195833333,-2.988924462,-5.12648835,33.05416667,61.58333333,571.875,0,0.583539783,64.43577137,0,87.55,Monsoon
6/6/2023,52.425,84.3,7.166666667,-3.187448938,-3.789855818,33.7875,59.04166667,524.375,0.1,0.620715381,51.2050323,0,88.68333333,Monsoon
6/7/2023,72.27916667,91.5,5.483333333,-0.455207723,-2.898991374,31.82916667,70.54166667,470.8333333,6.5,0.706981165,59.91016693,0,68.27916667,Monsoon
6/8/2023,62.04583333,78,8.0125,2.655981897,-5.258298642,30.06666667,79.58333333,296.875,1.4,0.366896948,38.55187503,0,45.39166667,Monsoon
6/9/2023,39.9625,66.4,7.475,0.644356087,-6.099578002,29.0375,83.83333333,303.75,15.1,0.314352849,33.6520135,0,48.95,Monsoon
6/10/2023,35.7,53,7.029166667,3.766280438,-2.796356593,28.50416667,82.16666667,355.8333333,3.4,0.500606489,32.94530511,0,44.31666667,Monsoon
6/11/2023,25.7,36.9,11.225,6.017097206,-8.750490146,29.11666667,78.95833333,472.9166667,0.6,0.751940536,39.67282568,0,42.54166667,Monsoon
6/12/2023,23.74583333,44.4,13.03333333,6.913521435,-10.82027042,29.8375,78.95833333,491.25,0.3,0.966812558,50.08108114,0,49.66666667,Monsoon
6/13/2023,26.6375,34.5,14.99583333,3.612108034,-13.3507325,30.39583333,78.58333333,582.9166667,10.7,0.949013548,63.46371837,0,52.425,Monsoon
6/14/2023,26.62083333,39.3,20.7875,3.966392199,-19.24923795,30.90416667,80.5,794.375,3.8,0.897610543,42.06766879,0,72.27916667,Monsoon
6/15/2023,26.62083333,31,23.96666667,3.410451272,-23.0612578,31.175,78.5,845,20.5,0.744402374,47.57467939,0,62.04583333,Monsoon
6/16/2023,23.83333333,29.3,23.69166667,0.815749815,-21.93378432,31.1125,78.79166667,862.5,56.2,0.603158717,43.75031806,0,39.9625,Monsoon
6/17/2023,21.71666667,29.6,22.57083333,1.214617113,-20.98387569,31.07083333,76.04166667,889.5833333,7.7,0.611496779,42.27699524,0,35.7,Monsoon
6/18/2023,20.22083333,28.9,17.125,2.175507492,-16.36395504,29.54166667,81.66666667,703.75,10.6,0.656572464,36.98197976,0,25.7,Monsoon
6/19/2023,17.4625,23.9,17.60416667,1.598758902,-16.84921808,29.75,80.16666667,581.0416667,7.4,0.656288826,43.89281195,0,23.74583333,Monsoon
6/20/2023,13.10416667,18.7,16.4375,2.632378506,-15.83355131,29.49583333,79.75,632.2916667,5.4,0.590884068,31.93382825,0,26.6375,Monsoon
6/21/2023,12.77916667,19.4,15.84166667,1.818876748,-15.42550106,29.23333333,82.70833333,598.3333333,19.2,0.590465755,25.45217091,0,26.62083333,Monsoon
6/22/2023,11.7,17,13.39166667,4.979022171,-12.24688965,29.0375,81.625,495.8333333,7.6,0.371850719,16.1049114,0,26.62083333,Monsoon
6/23/2023,9.583333333,12.9,14.04166667,11.12762397,-8.348055947,28.40416667,83.375,605.2083333,7.7,0.188836657,14.74961595,0,23.83333333,Monsoon
6/24/2023,10.17083333,13.4,17.375,11.78222305,-12.28139751,29.275,77.91666667,680.8333333,1.2,0.158300629,14.36966754,0,21.71666667,Monsoon
6/25/2023,9.729166667,12.8,19.625,11.62522193,-15.0874817,29.04583333,78.08333333,793.9583333,3.2,0.1859898,18.03406705,0,20.22083333,Monsoon
6/26/2023,7.9,10.9,19.28333333,12.75216421,-13.87410597,28.13333333,82.16666667,737.7083333,8.3,0.234767055,17.4110523,0,17.4625,Monsoon
6/27/2023,8.529166667,12.7,17.55416667,10.20788746,-13.59997108,26.37083333,91,537.0833333,34.1,0.220710405,18.10226286,0,13.10416667,Monsoon
6/28/2023,13.7375,24.4,15.97083333,6.524830514,-14.08939325,26.9125,90.04166667,555,28.1,0.249344648,19.61790576,0,12.77916667,Monsoon
6/29/2023,12.72083333,18.5,13.64166667,0.679433591,-13.21934725,26.9,90.625,488.9583333,40.9,0.267799288,24.99026794,0,11.7,Monsoon
6/30/2023,14.8375,22.5,12.4625,0.123533871,-11.58637983,27.825,88.66666667,481.875,24.1,0.300160655,26.18252575,0,9.583333333,Monsoon
7/1/2023,18.39166667,26.2,10.17083333,2.231087918,-8.900840821,27.825,90.16666667,424.7916667,29.8,0.241897685,18.95625878,0,10.17083333,Monsoon
7/2/2023,16.1375,23.6,10.24583333,0.13339928,-9.540972327,28.59583333,87.79166667,405.2083333,9.1,0.306832419,22.93222352,0,9.729166667,Monsoon
7/3/2023,16.05,24.3,9.825,1.875820251,-8.965118804,28.99583333,87.45833333,409.375,5.9,0.272125041,18.99446512,0,7.9,Monsoon
7/4/2023,13.4125,21.4,9.225,2.358858234,-8.496816986,29.8875,81.54166667,494.375,0.8,0.171023542,12.50088204,0,8.529166667,Monsoon
7/5/2023,8.7125,11.1,12.27083333,8.505227442,-8.262566488,29.01666667,83.5,646.4583333,12.2,0.160238036,13.53040964,0,13.7375,Monsoon
7/6/2023,6.145833333,7.9,19.0875,8.61191675,-16.83119319,28.6,82.33333333,759.7916667,4.6,0.229492534,18.66260386,0,12.72083333,Monsoon
7/7/2023,7.683333333,10.3,16.84166667,6.07618065,-15.5180625,28.25833333,83.95833333,634.5833333,8,0.209345605,19.14077424,0,14.8375,Monsoon
7/8/2023,8.645833333,13,14.82083333,5.916390938,-13.12695924,28.78333333,82.79166667,644.5833333,8.1,0.167970868,15.08691892,0,18.39166667,Monsoon
7/9/2023,13.35833333,22.5,10.61666667,1.645405344,-10.05040647,28.93333333,83.125,460.625,11.3,0.161115845,14.45835973,0,16.1375,Monsoon
7/10/2023,13.92083333,16.8,12.20416667,2.423836756,-11.66758214,28.8375,86.125,502.5,5.5,0.211471309,21.04033735,0,16.05,Monsoon
7/11/2023,9.904166667,11.9,15.2625,1.025824821,-15.08986065,28.95,82.5,658.75,3.6,0.210826593,17.47386109,0,13.4125,Monsoon
